bacteria.names,n.hosts,bacteria.phbs,motility,gram,spore,oxygen,zoonotic,cell,bacteria.phbs.no.human,family,genus,vector.borne,Nucleotide.records,Nucleotide.records.log,PHB.max,PHB.mean,PHB.median,PubMed.records.log,SRA.records.log
Mycobacterium pinnipedii,9,0.367745212444444,Non-motile,Gram-positive,No,Aerobic,Zoonotic,Extracellular,0.305259124714286,Mycobacteriaceae,Mycobacterium,No,12,1.07918124604762,0.4767026,0.305259124714286,0.397579595,1.34242268082221,0.845098040014257
Mycoplasma arginini,9,0.376888342133333,na,Lack cell wall,No,Facultatively anaerobic,Zoonotic,,0.321238663471429,Mycoplasmataceae,Mycoplasma,No,275,2.43933269383026,0.45517835,0.321238663471429,0.3971866268,2.2148438480477,0.301029995663981
Mycoplasma sturni,9,0.276011464444444,na,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,,0.276011464444444,Mycoplasmataceae,Mycoplasma,No,33,1.51851393987789,0.3657898,0.276011464444444,0.302940695,1.04139268515823,0.301029995663981
Rickettsia felis,9,0.557489444444444,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0.5873855375,Rickettsiaceae,Rickettsia,Yes,434,2.63748972951251,0.7886111,0.5873855375,0.6229642,2.53147891704225,0.602059991327962
Serratia marcescens,9,0.645824694355556,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.637533613292857,Yersiniaceae,Serratia,No,32788,4.51571492641458,0.9277456186,0.637533613292857,0.7608505193,3.78604121024255,2.55022835305509
Streptococcus canis,9,0.405372070222222,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.354719607571429,Streptococcaceae,Streptococcus,No,255,2.40654018043396,0.462708866,0.354719607571429,0.359652525,2.07188200730613,1.44715803134222
Streptococcus phocae,9,0.402696435555556,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0.402696435555556,Streptococcaceae,Streptococcus,No,477,2.67851837904011,0.9020846,0.402696435555556,0.3054425,1.50514997831991,0.301029995663981
Bacillus cereus,8,0.534622280428571,Motile,Gram-positive,Yes,Facultatively anaerobic,Zoonotic,Extracellular,0.525802138857143,Bacillaceae,Bacillus,No,86276,4.93589000177361,0.853619046,0.525802138857143,0.4922978,3.89894446686651,2.59988307207369
Devriesea agamarum,8,0.636293207142857,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0.636293207142857,Dermabacteraceae,Devriesea,No,5,0.698970004336019,1.1094029,0.636293207142857,0.62224155,1.14612803567824,0
Mannheimia haemolytica,8,0.275302125257143,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.179321403695238,Pasteurellaceae,Mannheimia,No,5327,3.72648269678483,0.2498329,0.179321403695238,0.209419256,2.79518458968242,2.23044892137827
Renibacterium salmoninarum,8,0.262233559642857,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0.262233559642857,Micrococcaceae,Renibacterium,No,875,2.94200805302231,0.6505726,0.262233559642857,0.178244415,2.22788670461367,0
Shigella sonnei,8,0.385330985535714,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,Extracellular,0.400616590952381,Enterobacteriaceae,Shigella,No,523019,5.71851746600929,0.55690091,0.400616590952381,0.42514375,3.291590825658,3.58950279626376
Staphylococcus delphini,8,0.592990667142857,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0.592990667142857,Staphylococcaceae,Staphylococcus,No,547,2.73798732633343,1.0324554,0.592990667142857,0.679301685,1.53147891704226,0.477121254719662
Staphylococcus lentus,8,0.64862022895,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.644067685466667,Staphylococcaceae,Staphylococcus,No,973,2.98811284026835,0.8953387422,0.644067685466667,0.61084955,2.01283722470517,0.903089986991944
Staphylococcus lugdunensis,8,0.465498590257143,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.428604982742857,Staphylococcaceae,Staphylococcus,No,1006,3.00259798071991,0.61505755,0.428604982742857,0.4532243036,2.66370092538965,1.43136376415899
Streptococcus pluranimalium,8,0.599198525971429,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.578166201790476,Streptococcaceae,Streptococcus,No,50,1.69897000433602,0.94013645,0.578166201790476,0.4532243036,1.43136376415899,0
Vibrio alginolyticus,8,0.627563176785714,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.492833,Vibrionaceae,Vibrio,No,5730,3.75815462196739,0.5808863,0.492833,0.5255409,3.12254352406875,1.61278385671974
Actinobacillus suis,7,0.53522900552381,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.511749278666667,Pasteurellaceae,Actinobacillus,No,78,1.89209460269048,0.86254341,0.511749278666667,0.389915156,2.02938377768521,0.301029995663981
Arcanobacterium haemolyticum,7,0.476980544647619,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.4422141632,Actinomycetaceae,Arcanobacterium,No,191,2.28103336724773,0.6718733,0.4422141632,0.45222907,2.20411998265592,1.34242268082221
Arcobacter butzleri,7,0.455891997028571,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.4358114132,Campylobacteraceae,Arcobacter,No,1871,3.27207378750001,0.65266505,0.4358114132,0.38298605,2.42324587393681,0.954242509439325
Bartonella elizabethae,7,0.488718994285714,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Facultative intracellular,0.433125376666667,Bartonellaceae,Bartonella,Yes,255,2.40654018043396,0.6700085,0.433125376666667,0.39332433,1.79934054945358,0.778151250383644
Borrelia crocidurae,7,0.368326804761905,Motile,Gram-negative,No,Microaerophilic,Zoonotic,Extracellular,0.281177,Borreliaceae,Borrelia,Yes,579,2.76267856372744,0.343523,0.281177,0.2909074,1.7160033436348,0
Borrelia hermsii,7,0.691917044761905,Motile,Gram-negative,No,Microaerophilic,Zoonotic,Extracellular,0.687445613333333,Borreliaceae,Borrelia,Yes,1196,3.07773117965239,1.3102595,0.687445613333333,0.5053133,2.3747483460101,0
Borreliella japonica,7,0.487668514285714,Motile,Gram-negative,No,Microaerophilic,Zoonotic,Extracellular,0.455544483333333,Borreliaceae,Borreliella,Yes,96,1.98227123303957,0.65824175,0.455544483333333,0.4966536,1.51851393987789,0.477121254719662
Brachyspira aalborgi,7,0.2205243,Motile,Gram-negative,No,Anaerobic,Zoonotic,,0.1811583,Brachyspiraceae,Brachyspira,No,84,1.92427928606188,0.2480077,0.1811583,0.2164439,1.84509804001426,0.301029995663981
Brachyspira hyodysenteriae,7,0.605078355809524,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0.605078355809524,Brachyspiraceae,Brachyspira,No,5566,3.74554320199802,0.858648542,0.605078355809524,0.78197557,2.38381536598043,0.301029995663981
Campylobacter coli,7,0.6331024056,Motile,Gram-negative,No,Microaerophilic,Zoonotic,,0.620703489866667,Campylobacteraceae,Campylobacter,No,93317,4.96996076843731,0.88172955,0.620703489866667,0.7906222,3.17347764345299,3.27966694404846
Campylobacter iguaniorum,7,0.641693559047619,na,Gram-negative,No,Microaerophilic,Not zoonotic,,0.641693559047619,Campylobacteraceae,Campylobacter,No,14,1.14612803567824,0.94668379,0.641693559047619,0.7059025,0.698970004336019,0
Chlamydia pecorum,7,0.580371110361905,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Obligate intracellular,0.580371110361905,Chlamydiaceae,Chlamydia,No,1556,3.19200959265367,0.9011958536,0.580371110361905,0.635048666,2.12385164096709,2.15228834438306
Ehrlichia chaffeensis,7,0.723701672380952,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0.724701456666667,Anaplasmataceae,Ehrlichia,Yes,615,2.78887511577542,1.4255467,0.724701456666667,0.4792871,2.77959649125782,2.02118929906994
Enterococcus cecorum,7,0.659639036571429,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.639973759333333,Enterococcaceae,Enterococcus,No,1073,3.03059972196595,0.925692466,0.639973759333333,0.783506612,1.77085201164214,1.27875360095283
Hafnia alvei,7,0.680523873219048,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.669245246533333,Hafniaceae,Hafnia,No,1422,3.15289959639375,0.9338572536,0.669245246533333,0.802142816,2.66181268553726,1.46239799789896
Klebsiella pneumoniae,7,0.663157976190476,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.6871383,Enterobacteriaceae,Klebsiella,No,292369,5.46593132231228,1.064744,0.6871383,0.5822057,4.28784650024952,3.97118304085616
Morganella morganii,7,0.699871639047619,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.694163773333333,Morganellaceae,Morganella,No,5976,3.77641058880734,0.8763502,0.694163773333333,0.7970819,2.92788341033071,1.55630250076729
Mycobacterium scrofulaceum,7,0.467149643333333,Non-motile,Gram-positive,No,Aerobic,Zoonotic,Extracellular,0.455688111666667,Mycobacteriaceae,Mycobacterium,No,1454,3.16256440652302,0.6351467,0.455688111666667,0.4901507,2.34044411484012,0.778151250383644
Mycoplasma capricolum,7,0.161552158933333,Non-motile,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,Extracellular,0.161552158933333,Mycoplasmataceae,Mycoplasma,No,1209,3.08242630086077,0.233420066,0.161552158933333,0.184124,2.49415459401844,0
Nocardia farcinica,7,0.47202850552381,Non-motile,Gram-positive,No,Aerobic,Zoonotic,,0.422815362,Nocardiaceae,Nocardia,No,2367,3.37419825792908,0.557981,0.422815362,0.43026555,2.53147891704225,0.903089986991944
Pasteurella canis,7,0.470181464838095,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.433049147866667,Pasteurellaceae,Pasteurella,No,44,1.64345267648619,0.5624864,0.433049147866667,0.44308377,1.68124123737559,0
Proteus mirabilis,7,0.670881548571429,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.669437823333333,Morganellaceae,Proteus,No,20899,4.32012550597364,0.9515035,0.669437823333333,0.8035498,3.70337736851235,2.08278537031645
Salmonella enterica subsp. salamae,7,0.720093252380952,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,Facultative intracellular,0.670090566666667,Enterobacteriaceae,Salmonella,No,920,2.96378782734556,0.8887971,0.670090566666667,0.677112,1,2.17897694729317
Staphylococcus epidermidis,7,0.623956943619048,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.604297895333333,Staphylococcaceae,Staphylococcus,No,92026,4.96391054540284,0.8855401,0.604297895333333,0.83417007,3.99572292199547,2.71933128698373
Staphylococcus hyicus,7,0.5041245852,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.471873766066667,Staphylococcaceae,Staphylococcus,No,180,2.25527250510331,0.8808947582,0.471873766066667,0.341250336,2.51054501020661,1.38021124171161
Streptococcus equinus,7,0.540556849409524,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.5119317632,Streptococcaceae,Streptococcus,No,1534,3.18582535961296,0.9011958536,0.5119317632,0.390431266,1.89209460269048,1.64345267648619
Streptococcus suis,7,0.346465908171429,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.2730175762,Streptococcaceae,Streptococcus,No,130010,5.11397675828985,0.3490235236,0.2730175762,0.31123887,3.2043913319193,3.34084054981233
Acholeplasma laidlawii,6,0.604262836533333,Non-motile,Gram-negative,na,Aerobic,Zoonotic,,0.59462210384,Acholeplasmataceae,Acholeplasma,No,360,2.55630250076729,0.8608604536,0.59462210384,0.5263701998,2.86153441085904,0.477121254719662
Acinetobacter lwoffii,6,0.61603915,Non-motile,Gram-negative,No,Aerobic,Zoonotic,,0.6257442,Moraxellaceae,Acinetobacter,No,2584,3.41229250932305,0.86334628,0.6257442,0.56258986,2.34635297445064,1.14612803567824
Actinobacillus lignieresii,6,0.449781846533333,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.39511611584,Pasteurellaceae,Actinobacillus,No,53,1.72427586960079,0.6156652536,0.39511611584,0.3451369298,1.78532983501077,0.301029995663981
Actinomyces bovis,6,0.346747529866667,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.23488537584,Actinomycetaceae,Actinomyces,No,8,0.903089986991944,0.39727961,0.23488537584,0.2306013428,1.81954393554187,0
Aerococcus viridans,6,0.731611872,Non-motile,Gram-positive,No,Microaerophilic,Zoonotic,,0.7467503864,Aerococcaceae,Aerococcus,No,519,2.71516735784846,0.995481866,0.7467503864,0.804532033,2.31806333496276,1.07918124604762
Anaplasma ovis,6,0.4975176066,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Obligate intracellular,0.4975176066,Anaplasmataceae,Anaplasma,Yes,364,2.56110138364906,1.1488088,0.4975176066,0.2447724962,2.18184358794477,0
Bartonella rochalimae,6,0.387203356666667,Motile,Gram-negative,No,Aerobic,Zoonotic,Facultative intracellular,0.275669288,Bartonellaceae,Bartonella,Yes,74,1.86923171973098,0.4305951,0.275669288,0.24794313,1.56820172406699,0.477121254719662
Borreliella garinii,6,0.474224109433333,Motile,Gram-negative,No,Microaerophilic,Zoonotic,Extracellular,0.41944019132,Borreliaceae,Borreliella,Yes,19744,4.29543514235315,0.6246054,0.41944019132,0.37157333915,0.301029995663981,2.40654018043396
Brucella pinnipedialis,6,0.404166856666667,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Facultative intracellular,0.313296968,Brucellaceae,Brucella,No,948,2.97680833733807,0.4949809,0.313296968,0.3393268,1.44715803134222,1.23044892137827
Burkholderia mallei,6,0.403973973333333,Non-motile,Gram-negative,No,Aerobic,Zoonotic,,0.329187548,Burkholderiaceae,Burkholderia,No,14306,4.15551822070841,0.4927072,0.329187548,0.3654157,2.54530711646582,1.9731278535997
Campylobacter fetus,6,0.771283256533333,Motile,Gram-negative,No,Microaerophilic,Zoonotic,,0.76923632784,Campylobacteraceae,Campylobacter,No,10188,4.00808893629158,0.9650100536,0.76923632784,0.863394666,2.97634997900327,2.45178643552429
Corynebacterium kutscheri,6,0.576919393333333,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.546146812,Corynebacteriaceae,Corynebacterium,No,18,1.25527250510331,0.8485937,0.546146812,0.419051815,1.93449845124357,0.301029995663981
Escherichia fergusonii,6,0.533193618666667,Motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.5027907624,Enterobacteriaceae,Escherichia,No,682,2.83378437465648,0.853087266,0.5027907624,0.335703201,1.88649072517248,1.75587485567249
Francisella noatunensis,6,0.404884366666667,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0.404884366666667,Francisellaceae,Francisella,No,214,2.33041377334919,0.5891681,0.404884366666667,0.3975654,1.89209460269048,1.25527250510331
Lawsonia intracellularis,6,0.77002469,Non-motile,Gram-negative,No,Microaerophilic,Not zoonotic,Obligate intracellular,0.77002469,Desulfovibrionaceae,Lawsonia,No,10533,4.02255208418501,1.4670843,0.77002469,0.5785128,2.54157924394658,0
Listeria innocua,6,0.513013556533333,Motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.50384992784,Listeriaceae,Listeria,No,7638,3.8829796540373,0.6680161,0.50384992784,0.4625376036,2.9795483747041,1.49136169383427
Listeria ivanovii,6,0.453465729866667,Motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.39057649584,Listeriaceae,Listeria,No,2303,3.36229393796423,0.4684261536,0.39057649584,0.4402300798,2.36735592102602,0.845098040014257
Moraxella ovis,6,0.506479657233333,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0.506479657233333,Moraxellaceae,Moraxella,No,26,1.41497334797082,1.1488088,0.506479657233333,0.2380886481,1.30102999566398,0.602059991327962
Mycobacterium interjectum,6,0.572191448033333,Non-motile,Gram-positive,No,Aerobic,Zoonotic,,0.55799799764,Mycobacteriaceae,Mycobacterium,No,296,2.47129171105894,0.8859450251,0.55799799764,0.43322827,1.43136376415899,0.301029995663981
Mycobacterium pseudoshottsii,6,0.378530756666667,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0.378530756666667,Mycobacteriaceae,Mycobacterium,No,289,2.46089784275655,0.48063637,0.378530756666667,0.44249977,1.04139268515823,0
Mycobacterium simiae,6,0.7499682,Non-motile,Gram-positive,No,Aerobic,Zoonotic,Extracellular,0.8066769,Mycobacteriaceae,Mycobacterium,No,520,2.7160033436348,1.225206,0.8066769,0.668103825,2.28330122870355,0
Mycobacterium szulgai,6,0.788268206333333,Non-motile,Gram-positive,No,Aerobic,Zoonotic,Extracellular,0.7917023076,Mycobacteriaceae,Mycobacterium,No,119,2.07554696139253,1.0439447,0.7917023076,0.80521915,2.13033376849501,0.954242509439325
Mycoplasma mycoides,6,0.1715355632,Non-motile,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,Extracellular,0.1715355632,Mycoplasmataceae,Mycoplasma,No,1618,3.20897851727625,0.2478788536,0.1715355632,0.18454357,2.83821922190763,1.11394335230684
Mycoplasma ovis,6,0.6004123412,na,Lack cell wall,No,Facultatively anaerobic,Not zoonotic,,0.6004123412,Mycoplasmataceae,Mycoplasma,No,36,1.55630250076729,1.4155503,0.6004123412,0.2727664536,1.41497334797082,0
Nocardia brasiliensis,6,0.483457756666667,Non-motile,Gram-positive,No,Aerobic,Zoonotic,,0.449319728,Nocardiaceae,Nocardia,No,1128,3.05230909964732,0.5525456,0.449319728,0.45668625,2.60097289568675,0.301029995663981
Nocardia otitidiscaviarum,6,0.449694445333333,Non-motile,Gram-positive,No,Aerobic,Zoonotic,,0.3823516344,Nocardiaceae,Nocardia,No,907,2.9576072870601,0.5178511,0.3823516344,0.437858333,1.91907809237607,0
Pasteurella oralis,6,0.536679363333333,Non-motile,Gram-negative,No,Facultatively anaerobic,Zoonotic,,0.519234416,Pasteurellaceae,Pasteurella,No,14,1.14612803567824,0.63072017,0.519234416,0.559562955,0.301029995663981,0
Piscirickettsia salmonis,6,0.368285633333333,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0.368285633333333,Piscirickettsiaceae,Piscirickettsia,No,4628,3.66539335027971,0.6112346,0.368285633333333,0.4865607,2.23552844690755,0.477121254719662
Pseudomonas fluorescens,6,0.761023876666667,Motile,Gram-negative,No,Aerobic,Zoonotic,Extracellular,0.722037392,Pseudomonadaceae,Pseudomonas,No,28431,4.45379213534447,1.018473,0.722037392,0.79044724,3.69214160936678,3.21853550521653
Rickettsia heilongjiangensis,6,0.433223216666667,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0.34866716,Rickettsiaceae,Rickettsia,Yes,77,1.88649072517248,0.6474163,0.34866716,0.19306675,1.56820172406699,0
Rickettsia typhi,6,0.553211466666667,Non-motile,Gram-negative,No,Aerobic,Zoonotic,Obligate intracellular,0.51994478,Rickettsiaceae,Rickettsia,Yes,277,2.44247976906445,0.69899815,0.51994478,0.618594975,2.67024585307412,0.301029995663981
Staphylococcus gallinarum,6,0.670147306533333,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.65618422784,Staphylococcaceae,Staphylococcus,No,669,2.82542611776782,0.89293955,0.65618422784,0.8569738598,1.68124123737559,0.477121254719662
Staphylococcus intermedius,6,0.596606412,Non-motile,Gram-positive,No,Facultatively anaerobic,Zoonotic,,0.5779047944,Staphylococcaceae,Staphylococcus,No,716,2.85491302230786,0.9573126,0.5779047944,0.470174091,2.61804809671209,0.477121254719662
